PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired
936;-1;-1;Vinikeneke;Namulu;;75;180;2002-10-7;Rock Island;IL;The United States;;;0
937;-1;-1;Glenn;Reed;;78;224;2003-4-6;Petersburg;WV;The United States;;;0
938;-1;-1;Dave;Wise;;75;202;2003-3-22;Castroville;CA;The United States;;;0
939;-1;-1;Jerry;Hess;;71;202;2003-2-9;Westminster;CA;The United States;;;0
940;-1;-1;Ben;Riddleberger;;76;219;2003-4-24;Bountiful;UT;The United States;;;0
941;-1;-1;Gary;Kelly;;72;212;2003-6-12;Pasco;WA;The United States;;;0
942;-1;-1;Steve;Hensley;;73;193;2002-8-11;Austin;TX;The United States;Sweden;;0
943;-1;-1; ;Gylfi Eriksson;;74;215;2002-8-22;Stockholm;STO;Sweden;;;0
944;-1;-1; ;Kalevolaripaavo Kaspertommevisnapuu;;76;210;2002-6-30;Tallinn;HAR;Estonia;;;0
945;-1;-1;John;Bulford;;76;208;2003-3-14;Pittsburgh;PA;The United States;;;0
946;-1;-1;Tim;Garner;;72;179;2003-4-13;Colorado Springs;CO;The United States;;;0
947;10;10; ;Cal Labovitch;;73;202;2001-3-13;Zurich;ZH;Switzerland;;;0
948;-1;-1;Evan;Gardner;;72;167;2003-2-8;Montebello;CA;The United States;;;0
949;-1;-1;Larry;Larson;;75;180;2002-7-20;Channelview;TX;The United States;;;0
950;-1;-1; ;Axel Meszaros;;73;198;2002-7-11;Budapest;BUD;Hungary;Norway;;1
951;-1;-1;Rob;Larsen;;74;179;2002-11-12;Rowland Heights;CA;The United States;;;0
952;-1;-1; ;Stracimir Petrovic;;77;230;2000-11-5;Belgrade;CEN;Serbia;;;0
953;-1;-1;Bob;Stoflet;;74;185;2003-1-5;Vineland;NJ;The United States;;;0
954;-1;-1;David;Flaherty;;71;212;2002-6-29;Glendale;AZ;The United States;;;0
955;-1;-1;Will;Kuhn;;74;171;2003-1-11;Memphis;TN;The United States;;;0
956;-1;-1; ;Luciano Vessot;;73;198;2000-11-3;Calgary;AB;Canada;;;0
957;-1;-1;Ernie;Bridge;;75;174;2002-11-5;Damascus;MD;The United States;;;0
958;-1;-1;Eric;Tolbert;;71;183;2003-4-29;Prairie Village;KS;The United States;;;0
959;4;4; ;Grandmaster Funk;;72;190;2003-8-19;Philadelphia;PA;Ireland;;;0
960;-1;-1;David;O'Connor;;73;174;2002-8-5;Villa Rica;GA;The United States;;;0
961;-1;-1;Michael;Jensen;;78;187;2003-4-8;South Miami Heights;FL;The United States;;;0
962;12;12; ;Sven Svenson;;74;210;2000-2-21;Stockholm;STO;Sweden;;;0
963;-1;-1;Bill;Maxim;;76;200;2003-5-22;Columbus;OH;The United States;;;0
964;-1;-1;Ken;McNeish;;75;200;2003-6-10;New York;NY;The United States;;;0
965;5;5; ;Sven Yxskaft;;71;187;2001-3-15;Stockholm;STO;Sweden;;;0
966;-1;-1;Heath;Miles;;73;187;2003-2-23;Eldersburg;MD;The United States;;;0
967;-1;-1;Randy;Jones;;70;174;2003-5-4;Agawam;MA;The United States;;;0
968;2;2; ;Guy O'Shea;;75;220;2001-9-22;Dublin;DUB;Ireland;;;0
969;-1;-1;Dan;Cant;;72;213;2003-2-20;Grand Forks;ND;The United States;;;0
970;4;4; ;Rocco Berni;;70;180;2000-1-30;Zurich;ZH;Switzerland;;;0
971;19;19; ;Reid Sutherland;;72;195;2002-12-14;Olathe;KS;The United States;;;0
972;-1;-1;Jeffrey;Yaeger;;75;215;2002-7-28;Washington;DC;The United States;;;0
973;-1;-1;Bryan;Wescott;;74;174;2003-4-20;Brooklyn;NY;The United States;Germany;;0
974;-1;-1;Jack;Walker;;77;199;2003-1-25;Eastchester;NY;The United States;;;0
975;-1;-1;Woody;Lenn;;73;187;2003-5-26;Raleigh;NC;The United States;;;0
976;-1;-1;Juan;Maldonado;;71;163;2003-1-16;Long Beach;CA;The United States;;;0
977;-1;-1;Richard;Foreman;;71;163;2002-10-14;Viola;NY;The United States;;;0
978;-1;-1;Billy;Ronsberg;;72;207;2003-1-12;Ventura;CA;The United States;;;0
979;-1;-1;David;Pierson;;74;217;2003-1-19;Brownsville;TX;The United States;;;0
980;5;5; ;Adrian Ayers;;71;175;2002-8-7;East Falmouth;MA;Scotland;;;0
981;12;12; ;Ruggs McOoooh;;73;201;2003-1-4;East San Gabriel;CA;Ireland;;;0
982;-1;-1;Otis;MacKirdy;;71;192;2004-2-22;Lewiston;ID;The United States;;;0
983;-1;-1;Phil;Anthony;;77;195;2004-2-14;El Mirage;AZ;The United States;;;0
984;-1;-1;Wilbur;Ussery;;74;167;2003-12-16;Milwaukee;WI;The United States;;;0
985;-1;-1;Dan;Lynch;;74;203;2004-5-28;Galveston;TX;The United States;;;0
986;-1;-1;Robbie;Rossiter;;73;204;2003-9-4;Kenilworth;NJ;The United States;;;0
987;-1;-1;William;Murray;;73;203;2003-10-15;San Bernardino;CA;The United States;;;0
988;-1;-1;Jack;Swanson;;71;174;2003-7-17;Coventry;RI;The United States;;;0
989;-1;-1;Randall;McKernan;;71;167;2003-7-25;Cleveland;OH;The United States;;;0
990;-1;-1;Bob;Sumpter;;72;194;2003-7-27;Royal Oak;MI;The United States;;;0
991;-1;-1;Freddie;von Weinbeer;;72;215;2003-11-24;Redmond;OR;The United States;;;0
992;-1;-1;Richard;Yelland;;74;202;2004-2-14;Ventura;CA;The United States;;;0
993;-1;-1;Adrián;Rivero;;74;209;2004-6-7;San Jose;CA;The United States;;;0
994;-1;-1;Jerry;Chevalier;;78;186;2004-4-15;Hempstead;NY;The United States;;;0
995;-1;-1;Troy;Flannery;;76;225;2004-6-5;Schenectady;NY;The United States;;;0
996;-1;-1;Matt;Morrison;;75;189;2004-2-23;Dothan;AL;The United States;;;0
997;7;7; ;Lucas Johansson;;73;210;2004-4-17;Seattle;WA;Sweden;;;0
998;-1;-1;Clinton;Hopkins;;75;192;2003-9-9;East Point;GA;The United States;;;0
999;-1;-1;Michael;Grey;;73;191;2003-12-20;Wellton;AZ;The United States;;;0
1000;-1;-1;Chris;MacGilroy;;70;174;2004-4-17;Detroit;MI;The United States;;;0
1001;9;9; ;Abroop Dhami;;71;200;2004-1-15;Vancouver;BC;Canada;;;0
1002;-1;-1;Zach;Devitt;;71;172;2003-10-15;Hillcrest;NY;The United States;;;0
1003;-1;-1;Les;Lee;;71;200;2003-7-23;Chicago;IL;The United States;;;0
1004;-1;-1;Bill;Knoll;;73;195;2004-4-5;Hutchinson;KS;The United States;;;0
1005;-1;-1;Melvin;Wood;;74;200;2004-5-12;Natchitoches;LA;The United States;;;0
1006;-1;-1;Dennis;Marlin;;73;198;2004-3-28;Mechanicsburg;OH;The United States;;;0
1007;-1;-1;Bill;Mobley;;79;219;2004-4-3;Ft. Ashby;WV;The United States;;;0
1008;-1;-1;Eric;von Weinbeer;;71;172;2004-3-31;Poway;CA;The United States;;;0
1009;-1;-1;Carlos;Felker;;72;192;2003-9-6;Virginia Beach;VA;The United States;;;0
1010;-1;-1;Ed;Korte;;76;218;2003-11-13;San Jose;CA;The United States;;;0
1011;-1;-1;Stan;Guilding;;71;192;2004-4-3;Ocean City;NJ;The United States;;;0
1012;-1;-1;Mauro;Gonzalez;;72;192;2003-11-21;San Pablo;CA;The United States;;;0
1013;-1;-1;Kieran;Mason;;72;178;2004-1-17;Essex;CT;The United States;;;0
1014;-1;-1;Josh;Norwood;;77;224;2004-2-23;Pleasant Hills;PA;The United States;;;0
1015;-1;-1;Tom;Coffey;;72;200;2003-10-12;Grand Prairie;TX;The United States;;;0
1016;4;4; ;Jack Klompus;;71;195;2000-12-12;St. Paul;IN;The United States;;;0
1017;-1;-1;Robbie;Maily;;77;206;2004-3-4;Romeoville;IL;The United States;;;0
1018;9;9; ;Daniel Laforest;;76;220;2000-8-27;Montreal;QC;Canada;;;0
1019;-1;-1;Clint;Barnett;;73;173;2003-9-15;New York;NY;The United States;;;0
1020;-1;-1;Benjamin;Batchelder;;72;200;2003-10-24;Cleveland;OH;The United States;;;0
1021;-1;-1;James;Davidson;;73;217;2003-6-30;Oshkosh;WI;The United States;;;0
1022;-1;-1;Robert;Sewell;;77;226;2004-2-10;Tustin;CA;The United States;;;0
1023;-1;-1;Dave;Rohrer;;73;193;2003-11-8;Covington;WA;The United States;;;0
1024;-1;-1;Lee;Chitty;;72;166;2003-11-21;Suffolk;VA;The United States;;;0
1025;-1;-1;Johnny;Chandler;;75;173;2003-10-24;Lake Shore;MD;The United States;;;0
1026;-1;-1;Glenn;Brewington;;75;214;2004-3-8;Los Angeles;CA;The United States;;;0
1027;-1;-1;Josh;McKenzie;;74;206;2004-6-2;American Canyon;CA;The United States;;;0
1028;-1;-1;Ronnie;Werrett;;73;179;2003-9-17;Anchorage;AK;The United States;;;0
1029;-1;-1;Jerry;Sade;;71;167;2004-3-31;Waikoloa Village;HI;The United States;;;0
1030;-1;-1;Paul;Erickson;;76;190;2003-12-29;Beach;ND;The United States;;;0
1031;-1;-1;Bernard;Cherry;;71;187;2004-5-19;Hayfork;CA;The United States;;;0
1032;-1;-1;Jason;Goolsby;;75;220;2004-2-13;Le Center;MN;The United States;;;0
1033;-1;-1;Fraser;Vans;;75;192;2004-6-4;Fairfield;CA;The United States;;;0
1034;-1;-1;Seth;McDaniell;;72;199;2004-5-13;Lanham-Seabrook;MD;The United States;;;0
1035;-1;-1;Joe;Crosby;;72;181;2004-2-15;Southglenn;CO;The United States;;;0
1036;-1;-1;Bryan;Holt;;72;177;2004-5-1;Holtsville;NY;The United States;;;0
1037;-1;-1;Joe;Dalton;;71;169;2004-3-8;Rialto;CA;The United States;;;0
1038;2;2; ;Evangelos Giannopoulos;;74;195;2000-1-24;Laval;QC;Canada;;;0
1039;-1;-1;Ryan;Terry;;75;173;2004-2-25;North Massapequa;NY;The United States;;;0
1040;-1;-1;Todd;Woods;;75;204;2004-3-13;Milwaukee;WI;The United States;;;0
1041;21;21; ;Tres Sombreros;;72;203;2003-10-14;Norwalk;CA;Mexico;;;0
1042;-1;-1;Martin;Bachmann;;71;193;2003-8-16;Fehraltdorf;ZH;Switzerland;;;0
1043;-1;-1;Tony;Thompson;;71;184;2003-11-26;Barrington;NH;The United States;;;0
1044;-1;-1; ;Matthew Forrester;;72;205;2003-10-8;Millbury;OH;England;;;0
1045;2;2; ;Rotticus Scott;;72;200;2004-8-15;Laval;QC;Canada;;;0
1046;-1;-1;Neil;Pennington;;74;221;2004-1-22;Brooklyn;NY;The United States;;;0
1047;-1;-1;Zachary;Watkins;;77;189;2003-8-13;Mims;FL;The United States;;;0
1048;-1;-1;Joe;Necaise;;71;172;2004-1-1;Phoenix;AZ;The United States;;;0
1049;15;15; ;Edward Williams;;75;205;2004-7-14;London;ENG;England;;;0
1050;-1;-1;Chris;McCool;;75;201;2003-10-10;Winston-Salem;NC;The United States;;;0
1051;-1;-1;Gerald;Mathews;;71;185;2003-12-8;Mediapolis;IA;The United States;;;0
1052;-1;-1;Armando;Branibila;;71;174;2004-5-31;Malibu;CA;The United States;;;0
1053;-1;-1;Jason;von Hof;;71;170;2004-2-10;Pittsburgh;PA;The United States;;;0
1054;-1;-1;Bob;Brooks;;77;202;2003-7-1;New York;NY;The United States;;;0
1055;-1;-1;Lior;Warhaftig;;73;184;2004-1-14;Raleigh;NC;The United States;;;0
1056;-1;-1;Mike;Patterson;;71;179;2004-3-16;Whitehall;OH;The United States;;;0
1057;-1;-1;Kyle;Nichols;;76;177;2004-6-22;Greenfield;MA;The United States;;;0
1058;-1;-1;Joel;Kohn;;73;216;2003-11-4;Virginia Beach;VA;The United States;;;0
1059;-1;-1;Artie;von Wilke;;71;188;2003-12-14;Greenwood;IN;The United States;;;0
1060;-1;-1;Zack;Terry;;74;208;2004-6-21;Hialeah;FL;The United States;;;0
1061;-1;-1;Simon;Patterson;;73;180;2003-8-28;South Whittier;CA;The United States;;;0
1062;-1;-1;Keith;Simpson;;72;200;2003-7-10;Santa Fe;NM;The United States;;;0
1063;-1;-1;Lawrence;Daniels;;74;173;2004-6-18;Roswell;NM;The United States;;;0
1064;-1;-1;Shea;Moran;;71;163;2004-4-4;Bethel;AK;The United States;;;0
1065;-1;-1;Chase;Lesswick;;72;189;2003-7-8;Seattle;WA;The United States;;;0
1066;-1;-1; ;Ja'Aj Coitus-Wagg;;81;240;2000-7-17;Brunswick;OH;The United States;;;0
1067;-1;-1;Aniani;Okilani;;72;176;2004-6-12;Spring Valley;NV;The United States;;;0
1068;-1;-1;Thomas;Smyth;;74;176;2004-2-24;New York;NY;The United States;;;0
1069;4;4; ;Bryce Turner;;75;220;2000-3-2;Geneva;GE;Switzerland;;;0
1070;-1;-1;Stan;Tester;;73;175;2004-2-21;Reserve;LA;The United States;;;0
1071;-1;-1;Chris;Russell;;73;218;2004-4-13;Harlingen;TX;The United States;;;0
1072;-1;-1;Gary;Buffington;;73;191;2004-6-23;Shaker Heights;OH;The United States;;;0
1073;-1;-1;Larry;Burgin;;77;204;2004-2-16;East Highland Park;VA;The United States;;;0
1074;-1;-1;Jake;Sims;;74;191;2003-12-22;Ft. Valley;GA;The United States;;;0
1075;-1;-1;Gordon;Harmon;;71;190;2003-9-20;Kenmore;WA;The United States;;;0
1076;-1;-1;Rich;Hindman;;74;198;2003-11-6;Haltom City;TX;The United States;;;0
1077;-1;-1; ;Linus Grimstad;;71;190;2003-9-11;Chicago;IL;Norway;;;0
1078;-1;-1;Abraham;Clontz;;74;201;2003-9-17;Orange;NJ;The United States;;;0
1079;11;11; ;Jasper Maximov;;70;198;2000-5-14;Odesa;ODE;Ukraine;;;0
1080;-1;-1;Ken;Connelly;;76;180;2004-4-4;Bell;CA;The United States;;;0
1081;-1;-1;Bryan;Winston;;75;196;2004-5-7;Chicago;IL;The United States;;;0
1082;-1;-1;Larry;Wood;;75;219;2004-2-4;Dubuque;IA;The United States;China;;0
1083;-1;-1;Bobby;Uren;;76;203;2004-5-6;Jesup;GA;The United States;;;0
1084;-1;-1;Clyde;Welch;;75;222;2003-12-27;Cudahy;WI;The United States;;;0
1085;-1;-1;Ray;Sheppard;;72;192;2004-5-25;Inglewood;CA;The United States;;;0
1086;-1;-1;Jim;Embach;;75;201;2004-4-3;Lowell;MA;The United States;;;0
1087;7;7; ;Valentin Kalashnikov;;75;225;2000-10-18;St. Petersburg;SAI;Russia;;;0
1088;-1;-1;William;Strickland;;72;211;2004-6-9;Rock Springs;WY;The United States;;;0
1089;-1;-1;Rob;Hoather;;76;226;2004-3-19;Brookings;SD;The United States;;;0
1090;-1;-1;Culley;Park;;72;204;2004-4-5;Oak Island;NC;The United States;;;0
1091;0;0; ;Sergei Potvinov;;74;190;2000-10-3;Moscow;MOS;Russia;;;0
1092;-1;-1;Jeff;O'Hussey;;71;195;2003-7-2;Lee's Summit;MO;The United States;;;0
1093;-1;-1;John;Skerrett;;72;193;2004-4-21;Tulsa;OK;The United States;;;0
1094;-1;-1;Fred;Bowles;;75;221;2003-11-9;El Cajon;CA;The United States;;;0
1095;-1;-1;Derrick;Barker;;71;184;2003-8-25;Jackson;MS;The United States;;;0
1096;-1;-1;Jerry;Hannah;;73;202;2004-6-8;Gastonia;NC;The United States;;;0
1097;7;7; ;Damien Vertigo;;74;198;2000-2-20;Toronto;ON;Canada;;;0
1098;-1;-1;Andy;Pierce;;71;169;2003-6-27;Nashua;NH;The United States;;;0
1099;-1;-1;Clive;Hafner;;72;167;2004-3-20;Sultan;WA;The United States;;;0
1100;15;15; ;Jason Desrouleaux;;72;194;2003-8-18;Portland;OR;Canada;;;0
1101;-1;-1;Bill;Roscoe;;74;171;2003-10-7;Norton;VA;The United States;;;0
1102;-1;-1;Andrew;Cravens;;74;222;2004-6-13;Mt. Vernon;NY;The United States;;;0
1103;-1;-1;Doug;Groth;;72;191;2003-10-29;Los Angeles;CA;The United States;;;0
1104;-1;-1;Doug;Curran;;74;217;2004-4-19;Houston;TX;The United States;;;0
1105;-1;-1;Gabe;Stephens;;76;184;2004-6-15;Stockton;CA;The United States;;;0
1106;-1;-1;Yannick;Gagnon;;73;179;2003-9-2;Coral Springs;FL;The United States;;;0
1107;-1;-1;Matthew;McDonnell;;71;185;2003-11-10;Brockton;MA;The United States;;;0
1108;-1;-1;Calvin;Lockhart;;74;210;2004-3-25;Brockton;MA;The United States;;;0
1109;-1;-1;Jorge;Paulino;;76;210;2003-7-23;Chino;CA;The United States;;;0
1110;-1;-1;Kevin;Kelly;;72;197;2004-11-7;Lakewood;CO;The United States;;;0
1111;-1;-1;Martin;Brinkley;;75;211;2005-5-23;Shiloh;PA;The United States;;;0
1112;-1;-1;Art;Gray;;74;203;2004-8-7;Waukegan;IL;The United States;;;0
1113;3;3; ;Ryosuke Sato;;70;150;2004-7-8;Saitama;SAI;Japan;;;0
1114;-1;-1;Jim;Nelson;;75;184;2004-9-16;Houston;TX;The United States;;;0
1115;-1;-1;Tim;Mullally;;73;172;2005-6-5;Dearborn Heights;MI;The United States;;;0
1116;-1;-1;Jeff;Croom;;71;169;2004-10-23;Dallas;TX;The United States;;;0
1117;-1;-1;Bryan;Richter;;73;193;2004-9-11;Revere;MA;The United States;;;0
1118;15;15; ;Joseph Fantobens;;74;188;2004-3-9;Stockholm;STO;Sweden;;;0
1119;-1;-1;Will;Hargrove;;72;167;2005-2-3;Robins AFB;GA;The United States;;;0
1120;-1;-1;Tynan;Crowley;;73;194;2004-10-25;Ephrata;PA;The United States;;;0
1121;-1;-1;Roger;Rayner;;74;208;2005-2-19;San Antonio;TX;The United States;;;0
1122;-1;-1;Cody;Deutsch;;75;213;2004-9-7;Houston;TX;The United States;;;0
1123;-1;-1;Cade;Eckenrode;;70;168;2005-4-3;Oceano;CA;The United States;;;0
1124;-1;-1;Michael;O'Leary;;74;189;2004-8-5;Westfield;MA;The United States;;;0
1125;-1;-1;Wilbur;Skibba;;74;203;2004-8-10;Pinch;WV;The United States;;;0
1126;-1;-1;Russell;O'Tormey;;74;207;2005-5-21;San Antonio;TX;The United States;;;0
1127;-1;-1;John;Stolarz;;73;211;2005-4-20;Largo;MD;The United States;;;0
1128;-1;-1;Francis;Thompson;;77;190;2004-7-17;Los Angeles;CA;The United States;;;0
1129;-1;-1;Rodrigo;Perea;;71;160;2004-10-7;Warner Robins;GA;The United States;;;0
1130;0;0; ;Emilia Bergman;;73;200;2005-5-25;Jönköping;JöN;Sweden;;;0
1131;-1;-1;Justin;Wiggins;;75;175;2005-1-7;Stanhope;NJ;The United States;;;0
1132;-1;-1;Britt;Hoffman;;73;213;2005-2-26;San Diego;CA;The United States;;;0
1133;15;15; ;Mikkel Asmus Sondergard;;74;195;2004-4-14;Copenhagen;FRE;Denmark;;;0
1134;-1;-1;Andrew;Bannatyne;;76;198;2004-11-28;Chicago;IL;The United States;;;0
1135;-1;-1;Kazuki;Niedopytalski;;72;201;2004-10-7;Turlock;CA;The United States;;;0
1136;-1;-1;Doug;Dawson;;74;211;2005-3-17;San Jose;CA;The United States;;;0
1137;-1;-1;Albin;Larsson;;70;207;2004-9-12;Stockholm;STO;Sweden;;;0
1138;-1;-1;Lamjavyn;Solonen;;71;193;2005-5-8;Lepanto;AR;The United States;;;0
1139;-1;-1;Trey;Mager;;73;193;2005-3-19;Richfield;UT;The United States;;;0
1140;-1;-1;Zack;Hanson;;71;197;2004-12-18;Richmond;CA;The United States;;;0
1141;-1;-1;Dan;Bowen;;73;205;2004-8-28;Lowell;NC;The United States;;;0
1142;11;11; ;Vincent Mietitore;;73;192;2003-11-11;London;ENG;England;;;0
1143;-1;-1;Bob;Croucher;;72;171;2005-4-16;Metairie;LA;The United States;;;0
1144;5;5; ;Gudmundur Kristjansson;;73;185;2005-2-9;Reykjavík;HöF;Iceland;;;0
1145;-1;-1;Tyrone;Nutting;;75;221;2005-2-22;Tuscaloosa;AL;The United States;;;0
1146;-1;-1;Robert;Marshall;;74;198;2005-3-16;Harper;TX;The United States;;;0
1147;11;11; ;Sarah Burke;;74;200;2003-12-6;Edmonton;AB;Canada;;;0
1148;21;21; ;Patrick Shepherd;;73;202;2004-11-28;Cheektowaga;NY;The United States;;;0
1149;-1;-1;Eric;O'Touhy;;71;182;2004-8-10;New York;NY;The United States;;;0
1150;-1;-1;Larry;Bufford;;72;180;2005-6-23;Paine Field-Lake Stickney;WA;The United States;;;0
1151;7;7; ;Bryce McMahon;;75;211;2005-4-28;Leeds;ENG;England;;;0
1152;-1;-1;Gary;McGinnis;;71;195;2004-7-19;Kansas City;MO;The United States;;;0
1153;-1;-1;Millard;Griffen;;73;213;2005-5-11;El Paso;TX;The United States;;;0
1154;-1;-1;Adam;Powell;;71;167;2005-4-6;Lochearn;MD;The United States;;;0
1155;-1;-1;Carl;Ramsey;;72;166;2004-10-27;Union Hill-Novelty Hill;WA;The United States;;;0
1156;3;3; ;Luffy Richard;;75;210;2004-7-20;Anaheim;CA;The United States;;;0
1157;-1;-1;Doug;Walwyn;;75;182;2005-3-18;Wilmington;NC;The United States;;;0
1158;-1;-1;Willie;van Pelt;;77;227;2004-12-20;Flower Mound;TX;The United States;;;0
1159;-1;-1;Tim;Dukes;;75;174;2005-1-24;Cave Springs;AR;The United States;;;0
1160;-1;-1;Bobby;MacGreusich;;74;168;2005-5-6;Town 'n' Country;FL;The United States;;;0
1161;-1;-1;Dustin;Morrow;;75;204;2004-9-18;Elm Grove;WI;The United States;;;0
1162;-1;-1;Norman;Prine;;72;193;2004-8-11;Twinsburg;OH;The United States;;;0
1163;-1;-1;Dave;Duplessis;;73;210;2004-10-25;Alice;TX;The United States;;;0
1164;-1;-1;Doug;Dykstra;;73;191;2005-3-13;Coral Springs;FL;The United States;;;0
1165;-1;-1;Jimmy;Owens;;71;179;2005-2-8;Mt. Vernon;VA;The United States;;;0
1166;-1;-1;Rick;Morris;;74;201;2004-12-1;North Richland Hills;TX;The United States;;;0
1167;20;20; ;Simon Takshak;;66;300;2004-8-16;Jakarta;JAK;Indonesia;;;0
1168;-1;-1;Patrick;MacNeill;;74;202;2005-3-5;Ringgold;LA;The United States;;;0
1169;-1;-1;Ralph;Cornford;;72;169;2005-5-29;Brundidge;AL;The United States;;;0
1170;0;0; ;Steve Harrington;;71;160;2000-5-15;Berlin;BER;Germany;;;0
1171;-1;-1;Ben;Berschbach;;73;196;2004-9-26;Stow;OH;The United States;;;0
1172;15;15; ;Burlok Sulfurgold;;73;220;2004-6-27;Berlin;BER;Germany;;;0
1173;21;21; ;Adam Friedland;;83;300;2004-11-24;London;ENG;England;;;0
1174;-1;-1;Jorge;Mata;;74;172;2005-1-27;South Gate;CA;The United States;;;0
1175;-1;-1;Bobby;Blankenship;;73;182;2004-12-11;Marrero;LA;The United States;;;0
1176;-1;-1;Jerry;MacUre;;75;210;2004-10-26;Wichita Falls;TX;The United States;;;0
1177;-1;-1;Jeff;McIntyre;;75;206;2004-11-8;South Houston;TX;The United States;;;0
1178;-1;-1;Will;Thurlby;;75;222;2004-6-27;Whittier;CA;The United States;;;0
1179;-1;-1; ;Yuri Ushakov;;77;221;2003-6-11;Riga;RIG;Latvia;;;0
1180;-1;-1;Taylor;Sims;;73;199;2004-10-4;Conway;AR;The United States;;;0
1181;-1;-1;Spencer;O'Dowde;;77;185;2004-8-6;Cicero;IL;The United States;;;0
1182;-1;-1;Richie;Wahl;;71;195;2005-2-16;Portage;MI;The United States;;;0
1183;-1;-1;Mike;Watts;;71;200;2005-2-11;Kennewick;WA;The United States;;;0
1184;-1;-1;Richard;Honeyfield;;75;171;2004-9-24;Aurora;IL;The United States;;;0
1185;-1;-1;Pat;Burton;;74;215;2004-12-18;Elburn;IL;The United States;;;0
1186;-1;-1;Richie;Tillis;;73;171;2004-8-30;Lakehills;TX;The United States;;;0
1187;-1;-1;Ken;Thompson;;73;210;2005-5-18;Merced;CA;The United States;;;0
1188;-1;-1;Andrew;Steele;;76;197;2004-12-9;Picture Rocks;AZ;The United States;;;0
1189;-1;-1;Garrett;Tardy;;76;189;2004-12-16;Laguna Beach;CA;The United States;;;0
1190;7;7; ;Lord Raiden;;73;210;2005-1-13;Clintondale;NY;The United States;;;0
1191;-1;-1;Milton;Conner;;75;179;2004-10-18;Lancaster;CA;The United States;;;0
1192;-1;-1;Matt;Stamp;;73;191;2004-12-27;Kokomo;IN;The United States;;;0
1193;-1;-1;Rob;Corrigan;;73;176;2004-11-26;Ann Arbor;MI;The United States;;;0
1194;7;7; ;Ethan Duncan;;75;214;2002-8-12;Montgomery;AL;The United States;;;0
1195;-1;-1;Ryan;Rodgers;;72;202;2005-5-5;Topeka;KS;The United States;;;0
1196;2;2; ;Devin Basher;;71;180;2000-7-23;Newmarket;ON;Canada;;;0
1197;-1;-1;Shawn;Etheridge;;74;212;2005-5-6;Tustin;CA;The United States;;;0
1198;-1;-1; ;Wibbly McButternutz;;72;200;2000-4-29;Toronto;ON;Canada;;;0
1199;-1;-1;Aaron;Barnett;;73;198;2005-3-6;Louisville;CO;The United States;;;0
1200;-1;-1;Bob;Rinehart;;72;186;2004-9-10;Fairhope;AL;The United States;;;0
1201;6;6; ;Ambacas Cuddles;;93;300;2003-2-13;Sandy;PA;The United States;;;0
1202;-1;-1;Alex;Butterworth;;74;173;2004-9-29;University City;MO;The United States;;;0
1203;-1;-1;Damon;Bogart;;75;184;2004-12-15;Crestview;FL;The United States;;;0
1204;-1;-1;Ken;Gentry;;72;170;2004-11-7;St. Dennis;KY;The United States;;;0
1205;-1;-1;Salvador;Rosales;;77;196;2004-10-22;Maywood;CA;The United States;;;0
1206;-1;-1;Steve;Mueller;;73;182;2005-2-22;North Ft. Myers;FL;The United States;;;0
1207;-1;-1;Stanley;Swanson;;75;209;2005-5-27;Belvedere Park;GA;The United States;;;0
1208;-1;-1;Sander;Harlson;;71;194;2005-2-13;Brooklyn;NY;The United States;;;0
1209;20;20; ;James LeBlond;;73;205;2004-10-19;Biddeford;ME;The United States;;;0
1210;-1;-1;Scott;Butlin;;77;198;2005-2-25;Mansfield;TX;The United States;;;0
1211;-1;-1;Milton;Benton;;72;198;2004-7-4;Los Angeles;CA;The United States;;;0
1212;-1;-1; ;Heat Siecker;;73;210;2000-5-31;Methuen;MA;The United States;;;0
1213;-1;-1;Ángel;Alavez;;75;215;2004-8-6;Topsham;ME;The United States;;;0
1214;-1;-1;Chris;Webb;;73;168;2004-7-5;Medford;NJ;The United States;;;0
1215;19;19; ;Jean-Uhtred Ragnarsson-Tremblay;;73;201;2004-9-15;Porvoo;EAS;Finland;;;0
1216;-1;-1;Rob;Shannon;;74;190;2004-7-10;San Diego;CA;The United States;;;0
1217;-1;-1;Bill;McLaughlin;;73;175;2004-10-15;Jackson;MS;The United States;;;0
1218;-1;-1;Jonathan;Colby;;71;179;2005-4-11;Schertz;TX;The United States;;;0
1219;-1;-1;Flint;Hanks;;77;224;2004-8-22;South San Jose Hills;CA;The United States;;;0
1220;-1;-1;Jack;Crowder;;75;218;2005-4-11;Brooklyn;NY;The United States;;;0
1221;-1;-1;Marshall;MacKames;;73;202;2005-2-7;Poquoson;VA;The United States;;;0
1222;-1;-1;Joe;Witt;;71;211;2004-9-12;Window Rock;AZ;The United States;;;0
1223;5;5; ;Leonids Balzams;;75;210;2005-3-5;Ape;ALU;Latvia;;;0
1224;-1;-1; ;Ravyn Tedisko;;72;180;2003-12-30;Prague;PRA;Czech Republic;;;0
1225;-1;-1;Terry;Berge;;76;203;2005-6-17;Honolulu;HI;The United States;;;0
1226;-1;-1;Dylan;Cannon;;73;189;2005-3-21;Duncansville;PA;The United States;;;0
1227;-1;-1;Tommy;Hill;;74;191;2004-12-27;LaGrange;NY;The United States;;;0
